Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
2639,CA-2023-108441,12/6/23,18/06/2023,Standard Class,SB-20170,Sarah Bern,Consumer,Pakistan,Jhelum,Punjab,49600,central-eastern,OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders,13.128,3,0.2,4.2666
2640,CA-2023-108441,12/6/23,18/06/2023,Standard Class,SB-20170,Sarah Bern,Consumer,Pakistan,Jhelum,Punjab,49600,central-eastern,OFF-AR-10004691,Office Supplies,Art,Boston 1730 StandUp Electric Pencil Sharpener,64.14,3,0,16.6764
2641,CA-2023-108441,12/6/23,18/06/2023,Standard Class,SB-20170,Sarah Bern,Consumer,Pakistan,Jhelum,Punjab,49600,central-eastern,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,858.24,4,0.1,143.04
2642,CA-2021-169740,20/02/2021,25/02/2021,Standard Class,LM-17065,Liz MacKendrick,Consumer,Pakistan,Muzaffargarh,Punjab,34200,central-eastern,TEC-AC-10000927,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,29.99,1,0,2.999
2643,CA-2022-124051,29/12/2022,30/12/2022,First Class,KA-16525,Kelly Andreada,Consumer,Pakistan,Muzaffargarh,Punjab,34200,central-eastern,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,186.048,6,0.2,67.4424
2644,CA-2022-149111,17/04/2022,21/04/2022,Second Class,BF-11170,Ben Ferrer,Home Office,Pakistan,Muzaffargarh,Punjab,34200,central-eastern,TEC-PH-10003092,Technology,Phones,Motorola L804,36.792,1,0.2,4.1391
2645,CA-2022-149111,17/04/2022,21/04/2022,Second Class,BF-11170,Ben Ferrer,Home Office,Pakistan,Muzaffargarh,Punjab,34200,central-eastern,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",18.624,8,0.2,6.2856
2646,CA-2020-131002,7/9/20,12/9/20,Second Class,TB-21400,Tom Boeckenhauer,Consumer,Pakistan,Muzaffargarh,Punjab,34200,central-eastern,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",57.69,3,0,23.6529
2647,CA-2020-131002,7/9/20,12/9/20,Second Class,TB-21400,Tom Boeckenhauer,Consumer,Pakistan,Muzaffargarh,Punjab,34200,central-eastern,OFF-BI-10000948,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",42.81,3,0,20.1207
2648,CA-2020-131002,7/9/20,12/9/20,Second Class,TB-21400,Tom Boeckenhauer,Consumer,Pakistan,Muzaffargarh,Punjab,34200,central-eastern,OFF-PA-10000223,Office Supplies,Paper,Xerox 2000,12.96,2,0,6.2208
2649,CA-2020-131002,7/9/20,12/9/20,Second Class,TB-21400,Tom Boeckenhauer,Consumer,Pakistan,Muzaffargarh,Punjab,34200,central-eastern,FUR-FU-10004665,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",821.88,6,0,213.6888
2650,CA-2020-131002,7/9/20,12/9/20,Second Class,TB-21400,Tom Boeckenhauer,Consumer,Pakistan,Muzaffargarh,Punjab,34200,central-eastern,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,104.85,3,0,28.3095
2651,US-2022-146794,26/09/2022,1/10/22,Standard Class,SH-19975,Sally Hughsby,Corporate,Pakistan,Muzaffargarh,Punjab,34200,central-eastern,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,424.9575,5,0.15,19.998
2652,CA-2023-112515,17/09/2023,21/09/2023,Second Class,AS-10225,Alan Schoenberger,Corporate,Pakistan,Muzaffargarh,Punjab,34200,central-eastern,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,10.776,3,0.2,3.5022
2653,CA-2023-112515,17/09/2023,21/09/2023,Second Class,AS-10225,Alan Schoenberger,Corporate,Pakistan,Muzaffargarh,Punjab,34200,central-eastern,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",11.784,3,0.2,4.2717
2654,CA-2023-112515,17/09/2023,21/09/2023,Second Class,AS-10225,Alan Schoenberger,Corporate,Pakistan,Muzaffargarh,Punjab,34200,central-eastern,OFF-PA-10000062,Office Supplies,Paper,Green Bar Computer Printout Paper,164.88,3,0,80.7912
2655,CA-2023-112515,17/09/2023,21/09/2023,Second Class,AS-10225,Alan Schoenberger,Corporate,Pakistan,Muzaffargarh,Punjab,34200,central-eastern,FUR-BO-10003404,Furniture,Bookcases,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",1292.94,3,0,77.5764
2656,CA-2023-112515,17/09/2023,21/09/2023,Second Class,AS-10225,Alan Schoenberger,Corporate,Pakistan,Muzaffargarh,Punjab,34200,central-eastern,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",25.584,2,0.2,8.9544
2657,CA-2023-112515,17/09/2023,21/09/2023,Second Class,AS-10225,Alan Schoenberger,Corporate,Pakistan,Muzaffargarh,Punjab,34200,central-eastern,OFF-ST-10001272,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",261.74,2,0,65.435
2658,CA-2023-112515,17/09/2023,21/09/2023,Second Class,AS-10225,Alan Schoenberger,Corporate,Pakistan,Muzaffargarh,Punjab,34200,central-eastern,OFF-LA-10001175,Office Supplies,Labels,Avery 514,14.4,5,0,7.056
2659,CA-2022-150343,16/08/2022,20/08/2022,Standard Class,PK-19075,Pete Kriz,Consumer,Pakistan,Muzaffargarh,Punjab,34200,central-eastern,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,3,0,5.1042
2660,CA-2021-135538,24/12/2021,28/12/2021,Standard Class,HR-14830,Harold Ryan,Corporate,Pakistan,Muzaffargarh,Punjab,34200,central-eastern,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,883.84,4,0.2,99.432
2661,CA-2023-123372,28/11/2023,2/12/23,Standard Class,DG-13300,Deirdre Greer,Corporate,Pakistan,Muzaffargarh,Punjab,34200,central-eastern,TEC-PH-10002834,Technology,Phones,Google Nexus 5,1979.89,11,0,494.9725
2662,CA-2023-123372,28/11/2023,2/12/23,Standard Class,DG-13300,Deirdre Greer,Corporate,Pakistan,Muzaffargarh,Punjab,34200,central-eastern,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",79.96,2,0,35.982
2663,CA-2023-159604,14/04/2023,15/04/2023,First Class,CL-12700,Craig Leslie,Home Office,Pakistan,Muzaffargarh,Punjab,34200,central-eastern,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,8.76,2,0,4.2048
2664,CA-2022-164784,1/5/22,4/5/22,First Class,HF-14995,Herbert Flentye,Consumer,Pakistan,Muzaffargarh,Punjab,34200,central-eastern,OFF-LA-10001569,Office Supplies,Labels,Avery 499,3.984,1,0.2,1.2948
2665,CA-2022-164784,1/5/22,4/5/22,First Class,HF-14995,Herbert Flentye,Consumer,Pakistan,Muzaffargarh,Punjab,34200,central-eastern,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,370.62,3,0.4,-142.071
2666,CA-2022-164784,1/5/22,4/5/22,First Class,HF-14995,Herbert Flentye,Consumer,Pakistan,Muzaffargarh,Punjab,34200,central-eastern,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,2.742,2,0.7,-2.0108
2667,CA-2022-111794,1/10/22,1/10/22,Same Day,HG-15025,Hunter Glantz,Consumer,Pakistan,Muzaffargarh,Punjab,34200,central-eastern,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,79.512,3,0.2,20.8719
2668,CA-2022-111794,1/10/22,1/10/22,Same Day,HG-15025,Hunter Glantz,Consumer,Pakistan,Muzaffargarh,Punjab,34200,central-eastern,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,28.352,1,0.2,9.5688
2669,US-2021-139759,25/08/2021,30/08/2021,Standard Class,NL-18310,Nancy Lomonaco,Home Office,Pakistan,Muzaffargarh,Punjab,34200,central-eastern,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",40.784,1,0.2,4.5882
2670,US-2021-139759,25/08/2021,30/08/2021,Standard Class,NL-18310,Nancy Lomonaco,Home Office,Pakistan,Pakpattan,Punjab,57400,central-eastern,OFF-AP-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,105.96,4,0,29.6688
2671,CA-2020-126403,9/9/20,12/9/20,Second Class,RR-19525,Rick Reed,Corporate,Pakistan,Pakpattan,Punjab,57400,central-eastern,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,166.44,3,0,79.8912
2672,CA-2020-126403,9/9/20,12/9/20,Second Class,RR-19525,Rick Reed,Corporate,Pakistan,Pakpattan,Punjab,57400,central-eastern,FUR-CH-10003761,Furniture,Chairs,Global Italian Leather Office Chair,785.88,6,0,212.1876
2673,CA-2020-126403,9/9/20,12/9/20,Second Class,RR-19525,Rick Reed,Corporate,Pakistan,Pakpattan,Punjab,57400,central-eastern,OFF-PA-10004665,Office Supplies,Paper,Advantus Motivational Note Cards,26.2,2,0,12.838
2674,CA-2020-126403,9/9/20,12/9/20,Second Class,RR-19525,Rick Reed,Corporate,Pakistan,Pakpattan,Punjab,57400,central-eastern,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1325.85,5,0,238.653
2675,CA-2023-136875,3/12/23,3/12/23,Same Day,TC-21295,Toby Carlisle,Consumer,Pakistan,Pakpattan,Punjab,57400,central-eastern,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,166.44,3,0,79.8912
2676,CA-2023-132185,27/11/2023,2/12/23,Standard Class,DB-13615,Doug Bickford,Consumer,Pakistan,Pakpattan,Punjab,57400,central-eastern,OFF-AR-10000422,Office Supplies,Art,Pencil and Crayon Sharpener,8.76,5,0.2,0.7665
2677,CA-2023-132185,27/11/2023,2/12/23,Standard Class,DB-13615,Doug Bickford,Consumer,Pakistan,Pakpattan,Punjab,57400,central-eastern,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,43.584,1,0.2,4.3584
2678,US-2020-160780,21/06/2020,21/06/2020,Same Day,SV-20785,Stewart Visinsky,Consumer,Pakistan,Pakpattan,Punjab,57400,central-eastern,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",11.088,7,0.7,-8.1312
2679,US-2020-160780,21/06/2020,21/06/2020,Same Day,SV-20785,Stewart Visinsky,Consumer,Pakistan,Pakpattan,Punjab,57400,central-eastern,OFF-BI-10002931,Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",25.164,2,0.7,-16.776
2680,CA-2023-127026,21/01/2023,27/01/2023,Standard Class,MH-18115,Mick Hernandez,Home Office,Pakistan,Pakpattan,Punjab,57400,central-eastern,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,14.4,5,0,7.056
2681,CA-2023-127026,21/01/2023,27/01/2023,Standard Class,MH-18115,Mick Hernandez,Home Office,Pakistan,Pakpattan,Punjab,57400,central-eastern,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,619.95,5,0,111.591
2682,CA-2023-127026,21/01/2023,27/01/2023,Standard Class,MH-18115,Mick Hernandez,Home Office,Pakistan,Pakpattan,Punjab,57400,central-eastern,OFF-BI-10001196,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",89.52,4,0,42.0744
2683,CA-2023-127026,21/01/2023,27/01/2023,Standard Class,MH-18115,Mick Hernandez,Home Office,Pakistan,Pakpattan,Punjab,57400,central-eastern,TEC-MA-10002981,Technology,Machines,I.R.I.S IRISCard Anywhere 5 Card Scanner,350.973,3,0.1,152.0883
2684,CA-2023-127026,21/01/2023,27/01/2023,Standard Class,MH-18115,Mick Hernandez,Home Office,Pakistan,Pakpattan,Punjab,57400,central-eastern,TEC-PH-10003601,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",164.99,1,0,49.497
2685,CA-2023-137085,29/06/2023,6/7/23,Standard Class,CT-11995,Carol Triggs,Consumer,Pakistan,Pakpattan,Punjab,57400,central-eastern,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,312.552,9,0.2,101.5794
2686,CA-2022-133123,6/9/22,11/9/22,Standard Class,KB-16315,Karl Braun,Consumer,Pakistan,Pakpattan,Punjab,57400,central-eastern,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",95.952,3,0.2,29.985
2687,CA-2022-133123,6/9/22,11/9/22,Standard Class,KB-16315,Karl Braun,Consumer,Pakistan,Pakpattan,Punjab,57400,central-eastern,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,3.204,2,0.7,-2.4564
2688,US-2022-128195,4/8/22,5/8/22,First Class,RA-19285,Ralph Arnett,Consumer,Pakistan,Pakpattan,Punjab,57400,central-eastern,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,3.98,5,0.8,-6.567
2689,CA-2021-153220,12/11/21,14/11/2021,First Class,YC-21895,Yoseph Carroll,Corporate,Pakistan,Pakpattan,Punjab,57400,central-eastern,OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",15.7,5,0,7.065
2690,CA-2020-123064,30/06/2020,2/7/20,First Class,RA-19915,Russell Applegate,Consumer,Pakistan,Pakpattan,Punjab,57400,central-eastern,OFF-AR-10004582,Office Supplies,Art,BIC Brite Liner Grip Highlighters,5.248,4,0.2,1.64
2691,CA-2023-156412,4/12/23,8/12/23,Standard Class,CM-12160,Charles McCrossin,Consumer,Pakistan,Pakpattan,Punjab,57400,central-eastern,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,5.346,3,0.7,-4.455
2692,US-2022-144211,28/08/2022,2/9/22,Standard Class,CS-12130,Chad Sievert,Consumer,Pakistan,Pakpattan,Punjab,57400,central-eastern,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",15.48,3,0.2,5.6115
2693,US-2022-144211,28/08/2022,2/9/22,Standard Class,CS-12130,Chad Sievert,Consumer,Pakistan,Pakpattan,Punjab,57400,central-eastern,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,108.576,3,0.2,8.1432
2694,CA-2022-138079,22/01/2022,28/01/2022,Standard Class,AJ-10795,Anthony Johnson,Corporate,Pakistan,Pakpattan,Punjab,57400,central-eastern,FUR-FU-10001475,Furniture,Furnishings,"Contract Clock, 14"", Brown",109.9,5,0,37.366
2695,CA-2020-143182,15/10/2020,20/10/2020,Standard Class,DL-12865,Dan Lawera,Consumer,Pakistan,Pakpattan,Punjab,57400,central-eastern,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",15.384,1,0.2,4.0383
2696,CA-2022-161662,7/2/22,9/2/22,First Class,BE-11410,Bobby Elias,Consumer,Pakistan,Pakpattan,Punjab,57400,central-eastern,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,30.352,2,0.2,10.6232
2697,CA-2020-145317,18/03/2020,23/03/2020,Standard Class,SM-20320,Sean Miller,Home Office,Pakistan,Sukkur,Sindth,65200,southeastern,TEC-MA-10003626,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,821.3,4,0.5,-16.426
2698,CA-2020-145317,18/03/2020,23/03/2020,Standard Class,SM-20320,Sean Miller,Home Office,Pakistan,Sukkur,Sindth,65200,southeastern,TEC-MA-10002412,Technology,Machines,Cisco TelePresence System EX90 Videoconferencing Unit,22638.48,6,0.5,-1811.0784
2699,CA-2020-145317,18/03/2020,23/03/2020,Standard Class,SM-20320,Sean Miller,Home Office,Pakistan,Sukkur,Sindth,65200,southeastern,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,21.376,4,0.2,7.4816
2700,CA-2020-145317,18/03/2020,23/03/2020,Standard Class,SM-20320,Sean Miller,Home Office,Pakistan,Sukkur,Sindth,65200,southeastern,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,8.016,3,0.2,1.002
2701,CA-2020-145317,18/03/2020,23/03/2020,Standard Class,SM-20320,Sean Miller,Home Office,Pakistan,Sukkur,Sindth,65200,southeastern,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",30.768,2,0.2,8.0766
2702,CA-2020-145317,18/03/2020,23/03/2020,Standard Class,SM-20320,Sean Miller,Home Office,Pakistan,Sukkur,Sindth,65200,southeastern,OFF-FA-10003112,Office Supplies,Fasteners,Staples,18.936,3,0.2,5.9175
2703,CA-2020-145317,18/03/2020,23/03/2020,Standard Class,SM-20320,Sean Miller,Home Office,Pakistan,Sukkur,Sindth,65200,southeastern,FUR-FU-10001986,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",122.352,3,0.2,15.294
2704,CA-2020-143413,24/05/2020,30/05/2020,Standard Class,RP-19390,Resi Pölking,Consumer,Pakistan,Sukkur,Sindth,65200,southeastern,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,116.28,3,0,56.9772
2705,CA-2023-156818,11/7/23,13/07/2023,Second Class,JD-16015,Joy Daniels,Consumer,Pakistan,Sukkur,Sindth,65200,southeastern,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,132.6,6,0,17.238
2706,CA-2023-155873,16/06/2023,21/06/2023,Standard Class,AB-10255,Alejandro Ballentine,Home Office,Pakistan,Sukkur,Sindth,65200,southeastern,OFF-SU-10001165,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,16.68,2,0,4.3368
2707,CA-2018-155873,16/06/2023,21/06/2023,Standard Class,AB-10255,Alejandro Ballentine,Home Office,Pakistan,Sukkur,Sindth,65200,southeastern,OFF-PA-10001246,Office Supplies,Paper,Xerox 215,19.44,3,0,9.3312
2708,CA-2018-155873,16/06/2023,21/06/2023,Standard Class,AB-10255,Alejandro Ballentine,Home Office,Pakistan,Sukkur,Sindth,65200,southeastern,OFF-PA-10001815,Office Supplies,Paper,Xerox 1885,192.16,4,0,92.2368
2709,CA-2021-121797,30/01/2021,6/2/21,Standard Class,CC-12145,Charles Crestani,Consumer,Pakistan,Sukkur,Sindth,65200,southeastern,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",227.36,7,0,81.8496
2710,CA-2021-121797,30/01/2021,6/2/21,Standard Class,CC-12145,Charles Crestani,Consumer,Pakistan,Sukkur,Sindth,65200,southeastern,TEC-MA-10000488,Technology,Machines,Bady BDG101FRU Card Printer,1919.976,3,0.2,215.9973
2711,US-2021-120572,11/12/21,15/12/2021,Standard Class,GH-14425,Gary Hwang,Consumer,Pakistan,Sukkur,Sindth,65200,southeastern,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,12.828,2,0.7,-8.9796
2712,CA-2023-132430,9/10/23,11/10/23,First Class,CP-12085,Cathy Prescott,Corporate,Pakistan,Sukkur,Sindth,65200,southeastern,FUR-FU-10003577,Furniture,Furnishings,Nu-Dell Leatherette Frames,45.888,4,0.2,9.1776
2713,CA-2023-146031,29/07/2023,1/8/23,Second Class,GM-14440,Gary McGarr,Consumer,Pakistan,Sukkur,Sindth,65200,southeastern,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,60.12,9,0,22.2444
2714,CA-2020-110100,25/04/2020,29/04/2020,Standard Class,LC-16885,Lena Creighton,Consumer,Pakistan,Sukkur,Sindth,65200,southeastern,TEC-PH-10004531,Technology,Phones,AT&T CL2909,302.376,3,0.2,37.797
2715,CA-2021-103723,1/12/21,6/12/21,Standard Class,BT-11305,Beth Thompson,Home Office,Pakistan,Sukkur,Sindth,65200,southeastern,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,13.9,5,0,5.56
2716,CA-2020-127187,4/12/20,8/12/20,Standard Class,CP-12085,Cathy Prescott,Corporate,Pakistan,Multan,Punjab,60000,central-eastern,TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,129.98,2,0,62.3904
2717,CA-2023-128475,26/08/2023,1/9/23,Standard Class,SC-20680,Steve Carroll,Home Office,Pakistan,Multan,Punjab,60000,central-eastern,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,71.98,2,0,15.1158
2718,CA-2020-100006,7/9/20,13/09/2020,Standard Class,DK-13375,Dennis Kane,Consumer,Pakistan,Multan,Punjab,60000,central-eastern,TEC-PH-10002075,Technology,Phones,AT&T EL51110 DECT,377.97,3,0,109.6113
2719,CA-2023-144827,21/12/2023,27/12/2023,Standard Class,SE-20110,Sanjit Engle,Consumer,Pakistan,Sukkur,Sindth,65200,southeastern,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",124.36,2,0,33.5772
2720,CA-2020-110030,6/12/20,8/12/20,Second Class,LF-17185,Luke Foster,Consumer,Pakistan,Sukkur,Sindth,65200,southeastern,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,23.976,3,0.6,-14.3856
2721,CA-2020-121286,4/11/20,8/11/20,Second Class,ON-18715,Odella Nelson,Corporate,Pakistan,Sukkur,Sindth,65200,southeastern,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,8.376,3,0.2,2.7222
2722,CA-2020-121286,4/11/20,8/11/20,Second Class,ON-18715,Odella Nelson,Corporate,Pakistan,Sukkur,Sindth,65200,southeastern,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,58.24,5,0.2,5.096
2723,CA-2022-164735,14/04/2022,19/04/2022,Second Class,TB-21400,Tom Boeckenhauer,Consumer,Pakistan,Sukkur,Sindth,65200,southeastern,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,81.2,5,0,12.18
2724,CA-2020-153479,4/10/20,8/10/20,Standard Class,DF-13135,David Flashing,Consumer,Pakistan,Sukkur,Sindth,65200,southeastern,OFF-LA-10004689,Office Supplies,Labels,Avery 512,14.45,5,0,6.7915
2725,CA-2020-153479,4/10/20,8/10/20,Standard Class,DF-13135,David Flashing,Consumer,Pakistan,Sukkur,Sindth,65200,southeastern,OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,95.648,2,0.2,31.0856
2726,CA-2023-149888,7/11/23,13/11/2023,Standard Class,EP-13915,Emily Phan,Consumer,Pakistan,Sukkur,Sindth,65200,southeastern,TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,359.97,5,0.4,-71.994
2727,CA-2023-149888,7/11/23,13/11/2023,Standard Class,EP-13915,Emily Phan,Consumer,Pakistan,Sukkur,Sindth,65200,southeastern,FUR-TA-10000849,Furniture,Tables,Bevis Rectangular Conference Tables,350.352,4,0.4,-140.1408
2728,CA-2023-119193,22/12/2023,24/12/2023,First Class,SK-19990,Sally Knutson,Consumer,Pakistan,Sukkur,Sindth,65200,southeastern,OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders,1.641,1,0.7,-1.3128
2729,CA-2023-119193,22/12/2023,24/12/2023,First Class,SK-19990,Sally Knutson,Consumer,Pakistan,Multan,Punjab,60000,central-eastern,TEC-PH-10003072,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,629.958,7,0.4,94.4937
2730,CA-2023-104801,13/02/2023,19/02/2023,Standard Class,FH-14350,Fred Harton,Consumer,Pakistan,Multan,Punjab,60000,central-eastern,OFF-AR-10001547,Office Supplies,Art,Newell 311,6.63,3,0,1.7901
2731,CA-2023-104801,13/02/2023,19/02/2023,Standard Class,FH-14350,Fred Harton,Consumer,Pakistan,Multan,Punjab,60000,central-eastern,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,799.96,4,0,343.9828
2732,CA-2023-104801,13/02/2023,19/02/2023,Standard Class,FH-14350,Fred Harton,Consumer,Pakistan,Multan,Punjab,60000,central-eastern,FUR-FU-10004017,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",107.53,1,0,21.506
2733,CA-2020-107594,2/7/20,6/7/20,Standard Class,EH-13945,Eric Hoffmann,Consumer,Pakistan,Multan,Punjab,60000,central-eastern,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",73.98,2,0,19.9746
2734,CA-2020-107594,2/7/20,6/7/20,Standard Class,EH-13945,Eric Hoffmann,Consumer,Pakistan, Karak ,KPK,27200,northwestern,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,5.58,1,0,2.1762
2735,CA-2021-129770,21/02/2021,23/02/2021,Second Class,JE-15715,Joe Elijah,Consumer,Pakistan, Karak ,KPK,27200,northwestern,OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper,49.12,4,0,23.0864
2736,CA-2021-115798,13/11/2021,19/11/2021,Standard Class,KL-16645,Ken Lonsdale,Consumer,Pakistan, Karak ,KPK,27200,northwestern,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,377.97,3,0,94.4925
2737,CA-2021-115798,13/11/2021,19/11/2021,Standard Class,KL-16645,Ken Lonsdale,Consumer,Pakistan, Karak ,KPK,27200,northwestern,OFF-PA-10001560,Office Supplies,Paper,"Adams Telephone Message Books, 5 1/4” x 11”",42.28,7,0,19.8716
2738,CA-2021-115798,13/11/2021,19/11/2021,Standard Class,KL-16645,Ken Lonsdale,Consumer,Pakistan, Karak ,KPK,27200,northwestern,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,299.97,3,0,56.9943
2739,CA-2021-115798,13/11/2021,19/11/2021,Standard Class,KL-16645,Ken Lonsdale,Consumer,Pakistan, Karak ,KPK,27200,northwestern,TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,89.98,2,0,43.1904
2740,CA-2023-122707,16/04/2023,18/04/2023,First Class,EB-13750,Edward Becker,Corporate,Pakistan, Karak ,KPK,27200,northwestern,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,477.24,4,0,9.5448
2741,CA-2023-122707,16/04/2023,18/04/2023,First Class,EB-13750,Edward Becker,Corporate,Pakistan, Karak ,KPK,27200,northwestern,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,25.98,2,0,1.5588
2742,CA-2022-165015,25/02/2022,27/02/2022,Second Class,BD-11725,Bruce Degenhardt,Consumer,Pakistan, Karak ,KPK,27200,northwestern,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,46.72,5,0.2,17.52
2743,CA-2020-149244,4/11/20,8/11/20,Standard Class,MS-17530,MaryBeth Skach,Consumer,Pakistan, Karak ,KPK,27200,northwestern,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",35.34,2,0,13.4292
